variable,y,merger,geography,segment,product,year,date,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,order
v4,9573628.81608367,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,11/01/13,76707174.5825714,50.75,24578714.1324249,9185136.13692303,2804415.70911899,2584255159.79324,5.75637976767587,7048664,0.11997733693464,0.28697268111564,0.15830327762946,0.32365700690205,0.28985888147644,0.30158625069991,0.10064032972238,0.17275691722393,37152,0,1302482,620734,406857,70654,447516,98.87284,0.0267313844176,79516337,374274290.711609,0,0,1,0,0,1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,-1,0,0,11
v5,2876757.06711701,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,11/01/13,72969807.9380289,50.75,25566600.7485017,11914077.4667548,3022864.26010901,2785554415.53826,5.75637976767587,7048664,0.1420344645183,0.25373550221647,0.18910260918437,0.24621412811862,0.17041013667935,0.23526414471042,0.14103662247286,0.16164784945826,37152,0,1302482,620734,406857,70654,447516,98.87284,0.0267313844176,97518163.5,459781583.644341,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,11
v5,2442902.08805191,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,11/01/13,74515196.7233777,50.75,25020661.3319406,8950303.3430831,2667890.030772,2458447424.6685,5.75637976767587,7048664,0.1183167405071,0.24975345707047,0.15742464358733,0.28253014706836,0.21204665645225,0.24866196331955,0.1141844380847,0.13507758505217,37152,0,1302482,620734,406857,70654,447516,98.87284,0.0267313844176,83963784.5,390440125.64405,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,11
v5,2341755.84483109,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,11/01/13,76707174.5825714,50.75,24578714.1324249,9185136.13692303,2804415.70911899,2584255159.79324,5.75637976767587,7048664,0.11997733693464,0.28697268111564,0.15830327762946,0.32365700690205,0.28985888147644,0.30158625069991,0.10064032972238,0.17275691722393,37152,0,1302482,620734,406857,70654,447516,98.87284,0.0267313844176,79516337,374274290.711609,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,11
v6,2646677405.64024,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,11/01/13,72969807.9380289,50.75,25566600.7485017,11914077.4667548,3022864.26010901,2785554415.53826,5.75637976767587,7048664,0.1420344645183,0.25373550221647,0.18910260918437,0.24621412811862,0.17041013667935,0.23526414471042,0.14103662247286,0.16164784945826,37152,0,1302482,620734,406857,70654,447516,98.87284,0.0267313844176,97518163.5,459781583.644341,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,11
v6,2247521639.74622,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,11/01/13,74515196.7233777,50.75,25020661.3319406,8950303.3430831,2667890.030772,2458447424.6685,5.75637976767587,7048664,0.1183167405071,0.24975345707047,0.15742464358733,0.28253014706836,0.21204665645225,0.24866196331955,0.1141844380847,0.13507758505217,37152,0,1302482,620734,406857,70654,447516,98.87284,0.0267313844176,83963784.5,390440125.64405,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,11
v6,2154464954.61354,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,11/01/13,76707174.5825714,50.75,24578714.1324249,9185136.13692303,2804415.70911899,2584255159.79324,5.75637976767587,7048664,0.11997733693464,0.28697268111564,0.15830327762946,0.32365700690205,0.28985888147644,0.30158625069991,0.10064032972238,0.17275691722393,37152,0,1302482,620734,406857,70654,447516,98.87284,0.0267313844176,79516337,374274290.711609,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,11
v9,0.16869365339004,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,11/01/13,72969807.9380289,50.75,25566600.7485017,11914077.4667548,3022864.26010901,2785554415.53826,0.17372029649874,7048664,0.1420344645183,0.25373550221647,0.18910260918437,0.24621412811862,0.17041013667935,0.23526414471042,0.14103662247286,0.16164784945826,37152,0,1302482,620734,406857,70654,447516,98.87284,37.409211,97518163.5,459781583.644341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11
v9,0.11249608008902,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,11/01/13,74515196.7233777,50.75,25020661.3319406,8950303.3430831,2667890.030772,2458447424.6685,0.17372029649874,7048664,0.1183167405071,0.24975345707047,0.15742464358733,0.28253014706836,0.21204665645225,0.24866196331955,0.1141844380847,0.13507758505217,37152,0,1302482,620734,406857,70654,447516,98.87284,37.409211,83963784.5,390440125.64405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11
v9,0.11987351158376,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,11/01/13,76707174.5825714,50.75,24578714.1324249,9185136.13692303,2804415.70911899,2584255159.79324,0.17372029649874,7048664,0.11997733693464,0.28697268111564,0.15830327762946,0.32365700690205,0.28985888147644,0.30158625069991,0.10064032972238,0.17275691722393,37152,0,1302482,620734,406857,70654,447516,98.87284,37.409211,79516337,374274290.711609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11
v1,74243803.1877494,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,12/01/13,72992130.6084207,48.25,27482178.6374783,14098467.085922,2876757.06711701,2646677405.64024,0.15708200335947,7795266,0.16869365339004,0.24826376632351,0.18080864452019,0.24814066847449,0.1823572112221,0.25705156713638,0.13787315010631,0.20595395803097,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,97518163.5,462919797.536636,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12
v1,75192333.8493726,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,12/01/13,74886431.1619095,48.25,26297946.9164534,10121134.6576904,2442902.08805191,2247521639.74622,0.15708200335947,7795266,0.11249608008902,0.24668272688148,0.16252427257404,0.28783506806928,0.21500684895182,0.26080260294103,0.10563213935919,0.14184750271264,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,83963784.5,395406194.690479,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12
v1,77097312.2936214,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,12/01/13,76767401.8248348,48.25,24154028.7545555,9573628.81608367,2341755.84483109,2154464954.61354,0.15708200335947,7795266,0.11987351158376,0.29709082209926,0.16407482083962,0.32768771688544,0.30288794358916,0.30638236697234,0.09500586372918,0.17194288102434,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,79516337,366170007.772885,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12
v10,0.29503338272056,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,12/01/13,72992130.6084207,48.25,27482178.6374783,14098467.085922,2876757.06711701,2646677405.64024,0.15708200335947,7795266,0.16869365339004,0.24826376632351,0.18080864452019,0.24814066847449,0.1823572112221,0.25705156713638,0.13787315010631,0.20595395803097,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,97518163.5,462919797.536636,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12
v10,0.27310750495788,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,12/01/13,74886431.1619095,48.25,26297946.9164534,10121134.6576904,2442902.08805191,2247521639.74622,0.15708200335947,7795266,0.11249608008902,0.24668272688148,0.16252427257404,0.28783506806928,0.21500684895182,0.26080260294103,0.10563213935919,0.14184750271264,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,83963784.5,395406194.690479,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12
v10,0.29958562836288,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,12/01/13,76767401.8248348,48.25,24154028.7545555,9573628.81608367,2341755.84483109,2154464954.61354,0.15708200335947,7795266,0.11987351158376,0.29709082209926,0.16407482083962,0.32768771688544,0.30288794358916,0.30638236697234,0.09500586372918,0.17194288102434,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,79516337,366170007.772885,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12
v11,0.20510570246729,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,12/01/13,72992130.6084207,48.25,27482178.6374783,14098467.085922,2876757.06711701,2646677405.64024,6.36610164508519,7795266,0.16869365339004,0.24826376632351,0.18080864452019,0.24814066847449,0.1823572112221,0.25705156713638,0.13787315010631,0.20595395803097,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,97518163.5,462919797.536636,0,0,0,0,0,1,-1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12
v11,0.15567284444783,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,12/01/13,74886431.1619095,48.25,26297946.9164534,10121134.6576904,2442902.08805191,2247521639.74622,6.36610164508519,7795266,0.11249608008902,0.24668272688148,0.16252427257404,0.28783506806928,0.21500684895182,0.26080260294103,0.10563213935919,0.14184750271264,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,83963784.5,395406194.690479,0,0,0,0,0,1,-1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12
v11,0.17144790597842,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,12/01/13,76767401.8248348,48.25,24154028.7545555,9573628.81608367,2341755.84483109,2154464954.61354,6.36610164508519,7795266,0.11987351158376,0.29709082209926,0.16407482083962,0.32768771688544,0.30288794358916,0.30638236697234,0.09500586372918,0.17194288102434,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,79516337,366170007.772885,0,0,0,0,0,1,-1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12
v12,0.29840227940654,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,12/01/13,72992130.6084207,48.25,27482178.6374783,14098467.085922,2876757.06711701,2646677405.64024,0.15708200335947,7795266,0.16869365339004,0.24826376632351,0.18080864452019,0.24814066847449,0.1823572112221,0.25705156713638,0.13787315010631,0.20595395803097,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,97518163.5,462919797.536636,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12
v12,0.29504758782048,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,12/01/13,74886431.1619095,48.25,26297946.9164534,10121134.6576904,2442902.08805191,2247521639.74622,0.15708200335947,7795266,0.11249608008902,0.24668272688148,0.16252427257404,0.28783506806928,0.21500684895182,0.26080260294103,0.10563213935919,0.14184750271264,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,83963784.5,395406194.690479,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12
v12,0.33647839333888,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,12/01/13,76767401.8248348,48.25,24154028.7545555,9573628.81608367,2341755.84483109,2154464954.61354,0.15708200335947,7795266,0.11987351158376,0.29709082209926,0.16407482083962,0.32768771688544,0.30288794358916,0.30638236697234,0.09500586372918,0.17194288102434,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,79516337,366170007.772885,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12
v13,0.19098808580059,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,12/01/13,72992130.6084207,48.25,27482178.6374783,14098467.085922,2876757.06711701,2646677405.64024,0.15708200335947,7795266,0.16869365339004,0.24826376632351,0.18080864452019,0.24814066847449,0.1823572112221,0.25705156713638,0.13787315010631,0.20595395803097,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,97518163.5,462919797.536636,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12
v13,0.21695267973205,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,12/01/13,74886431.1619095,48.25,26297946.9164534,10121134.6576904,2442902.08805191,2247521639.74622,0.15708200335947,7795266,0.11249608008902,0.24668272688148,0.16252427257404,0.28783506806928,0.21500684895182,0.26080260294103,0.10563213935919,0.14184750271264,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,83963784.5,395406194.690479,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12
v13,0.30527643324419,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,12/01/13,76767401.8248348,48.25,24154028.7545555,9573628.81608367,2341755.84483109,2154464954.61354,0.15708200335947,7795266,0.11987351158376,0.29709082209926,0.16407482083962,0.32768771688544,0.30288794358916,0.30638236697234,0.09500586372918,0.17194288102434,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,79516337,366170007.772885,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12
v14,0.28308969651255,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,12/01/13,72992130.6084207,48.25,27482178.6374783,14098467.085922,2876757.06711701,2646677405.64024,0.15708200335947,7795266,0.16869365339004,0.24826376632351,0.18080864452019,0.24814066847449,0.1823572112221,0.25705156713638,0.13787315010631,0.20595395803097,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,97518163.5,462919797.536636,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,12
v14,0.2551534301623,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,12/01/13,74886431.1619095,48.25,26297946.9164534,10121134.6576904,2442902.08805191,2247521639.74622,0.15708200335947,7795266,0.11249608008902,0.24668272688148,0.16252427257404,0.28783506806928,0.21500684895182,0.26080260294103,0.10563213935919,0.14184750271264,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,83963784.5,395406194.690479,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,12
v14,0.31395354725575,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,12/01/13,76767401.8248348,48.25,24154028.7545555,9573628.81608367,2341755.84483109,2154464954.61354,0.15708200335947,7795266,0.11987351158376,0.29709082209926,0.16407482083962,0.32768771688544,0.30288794358916,0.30638236697234,0.09500586372918,0.17194288102434,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,79516337,366170007.772885,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,12
v15,0.1297875403834,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,12/01/13,72992130.6084207,48.25,27482178.6374783,14098467.085922,2876757.06711701,2646677405.64024,0.15708200335947,7795266,0.16869365339004,0.24826376632351,0.18080864452019,0.24814066847449,0.1823572112221,0.25705156713638,0.13787315010631,0.20595395803097,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,97518163.5,462919797.536636,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,12
v15,0.10419682834141,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,12/01/13,74886431.1619095,48.25,26297946.9164534,10121134.6576904,2442902.08805191,2247521639.74622,0.15708200335947,7795266,0.11249608008902,0.24668272688148,0.16252427257404,0.28783506806928,0.21500684895182,0.26080260294103,0.10563213935919,0.14184750271264,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,83963784.5,395406194.690479,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,12
v15,0.09849505049806,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,12/01/13,76767401.8248348,48.25,24154028.7545555,9573628.81608367,2341755.84483109,2154464954.61354,0.15708200335947,7795266,0.11987351158376,0.29709082209926,0.16407482083962,0.32768771688544,0.30288794358916,0.30638236697234,0.09500586372918,0.17194288102434,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,79516337,366170007.772885,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,12
v16,0.19551383447453,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,12/01/13,72992130.6084207,48.25,27482178.6374783,14098467.085922,2876757.06711701,2646677405.64024,0.15708200335947,7795266,0.16869365339004,0.24826376632351,0.18080864452019,0.24814066847449,0.1823572112221,0.25705156713638,0.13787315010631,0.20595395803097,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,97518163.5,462919797.536636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,12
v16,0.15097214555188,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,12/01/13,74886431.1619095,48.25,26297946.9164534,10121134.6576904,2442902.08805191,2247521639.74622,0.15708200335947,7795266,0.11249608008902,0.24668272688148,0.16252427257404,0.28783506806928,0.21500684895182,0.26080260294103,0.10563213935919,0.14184750271264,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,83963784.5,395406194.690479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,12
v16,0.15474913426209,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,12/01/13,76767401.8248348,48.25,24154028.7545555,9573628.81608367,2341755.84483109,2154464954.61354,0.15708200335947,7795266,0.11987351158376,0.29709082209926,0.16407482083962,0.32768771688544,0.30288794358916,0.30638236697234,0.09500586372918,0.17194288102434,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,79516337,366170007.772885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,12
v2,56.4,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,12/01/13,72992130.6084207,48.25,27482178.6374783,14098467.085922,2876757.06711701,2646677405.64024,0.15708200335947,7795266,0.16869365339004,0.24826376632351,0.18080864452019,0.24814066847449,0.1823572112221,0.25705156713638,0.13787315010631,0.20595395803097,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,97518163.5,462919797.536636,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,12
v2,56.4,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,12/01/13,74886431.1619095,48.25,26297946.9164534,10121134.6576904,2442902.08805191,2247521639.74622,0.15708200335947,7795266,0.11249608008902,0.24668272688148,0.16252427257404,0.28783506806928,0.21500684895182,0.26080260294103,0.10563213935919,0.14184750271264,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,83963784.5,395406194.690479,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,12
v2,56.4,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,12/01/13,76767401.8248348,48.25,24154028.7545555,9573628.81608367,2341755.84483109,2154464954.61354,0.15708200335947,7795266,0.11987351158376,0.29709082209926,0.16407482083962,0.32768771688544,0.30288794358916,0.30638236697234,0.09500586372918,0.17194288102434,22387,2540300,633973,61234,638420,5157,166713,99.17765,41.460576,79516337,366170007.772885,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,12
v3,30372244.121553,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,12/01/13,72992130.6084207,48.25,27482178.6374783,14098467.085922,2876757.06711701,2646677405.64024,6.36610164508519,7795266,0.16869365339004,0.24826376632351,0.18080864452019,0.24814066847449,0.1823572112221,0.25705156713638,0.13787315010631,0.20595395803097,22387,2540300,633973,61234,638420,5157,166713,99.17765,0.02411929829436,97518163.5,462919797.536636,1,1,0,0,0,1,-1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1,0,0,12
v3,24813815.8710406,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,12/01/13,74886431.1619095,48.25,26297946.9164534,10121134.6576904,2442902.08805191,2247521639.74622,6.36610164508519,7795266,0.11249608008902,0.24668272688148,0.16252427257404,0.28783506806928,0.21500684895182,0.26080260294103,0.10563213935919,0.14184750271264,22387,2540300,633973,61234,638420,5157,166713,99.17765,0.02411929829436,83963784.5,395406194.690479,1,1,0,0,0,1,-1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1,0,0,12
v3,24654505.5112119,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,12/01/13,76767401.8248348,48.25,24154028.7545555,9573628.81608367,2341755.84483109,2154464954.61354,6.36610164508519,7795266,0.11987351158376,0.29709082209926,0.16407482083962,0.32768771688544,0.30288794358916,0.30638236697234,0.09500586372918,0.17194288102434,22387,2540300,633973,61234,638420,5157,166713,99.17765,0.02411929829436,79516337,366170007.772885,1,1,0,0,0,1,-1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1,0,0,12
v4,15206245.0659684,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,12/01/13,72992130.6084207,48.25,27482178.6374783,14098467.085922,2876757.06711701,2646677405.64024,6.36610164508519,7795266,0.16869365339004,0.24826376632351,0.18080864452019,0.24814066847449,0.1823572112221,0.25705156713638,0.13787315010631,0.20595395803097,22387,2540300,633973,61234,638420,5157,166713,99.17765,0.02411929829436,97518163.5,462919797.536636,0,0,1,0,0,1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,-1,0,0,12
v4,9266896.97538126,merger,DOMESTIC AIR TRAVEL,AGE 30-49,DELTA,TRAINING,12/01/13,74886431.1619095,48.25,26297946.9164534,10121134.6576904,2442902.08805191,2247521639.74622,6.36610164508519,7795266,0.11249608008902,0.24668272688148,0.16252427257404,0.28783506806928,0.21500684895182,0.26080260294103,0.10563213935919,0.14184750271264,22387,2540300,633973,61234,638420,5157,166713,99.17765,0.02411929829436,83963784.5,395406194.690479,0,0,1,0,0,1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,-1,0,0,12
v4,9209806.73369047,merger,DOMESTIC AIR TRAVEL,AGE 50+,DELTA,TRAINING,12/01/13,76767401.8248348,48.25,24154028.7545555,9573628.81608367,2341755.84483109,2154464954.61354,6.36610164508519,7795266,0.11987351158376,0.29709082209926,0.16407482083962,0.32768771688544,0.30288794358916,0.30638236697234,0.09500586372918,0.17194288102434,22387,2540300,633973,61234,638420,5157,166713,99.17765,0.02411929829436,79516337,366170007.772885,0,0,1,0,0,1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,-1,0,0,12
v5,3058192.37958512,merger,DOMESTIC AIR TRAVEL,AGE 18-29,DELTA,TRAINING,12/01/13,72992130.6084207,48.25,27482178.6374783,14098467.085922,2876757.06711701,2646677405.64024,6.36610164508519,7795266,0.16869365339004,0.24826376632351,0.18080864452019,0.24814066847449,0.1823572112221,0.25705156713638,0.13787315010631,0.20595395803097,22387,2540300,633973,61234,638420,5157,166713,99.17765,0.02411929829436,97518163.5,462919797.536636,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,12
